TransactionID,AccountID,TransactionAmount,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,DayOfWeek,Hour,Month,DaysSinceLastTransaction,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Cluster,Cluster_PCA
TX000576,AC00013,-0.9049144284443701,Seattle,D000617,189.248.139.91,M003,1.5361494656775965,-0.12356444822604433,-0.2067936485059295,-0.3777359683896632,0,16,2,-623,True,False,False,False,True,False,1,1
TX000577,AC00345,-0.660539980381071,Denver,D000531,80.247.6.83,M039,1.4237182648914386,1.4775831255446004,-0.2067936485059295,-0.9646033026263577,0,16,8,-455,True,False,False,False,False,False,1,1
TX000578,AC00013,-0.17583372898620866,Fresno,D000102,144.91.150.133,M058,-0.8811213512248008,0.30531436617680696,-0.2067936485059295,0.560375393425668,2,16,12,-313,True,False,True,False,False,False,1,1
TX000579,AC00296,-0.8521887484262266,Dallas,D000645,68.254.244.208,M049,-1.443277355155591,0.8056729829801335,-0.2067936485059295,-0.9257921336776106,4,16,12,-332,True,False,False,False,False,True,1,1
TX000580,AC00192,0.11787468868470982,Charlotte,D000101,197.23.128.119,M038,1.3675026644983594,-1.4673847333549783,-0.2067936485059295,0.21251070922249862,3,16,4,-557,True,False,False,False,True,False,1,1
TX000581,AC00378,-0.6149403181951394,Memphis,D000023,110.243.14.36,M071,0.5242686586021743,0.677009338659278,-0.2067936485059295,-1.0816572958890356,1,16,10,-370,True,False,True,True,False,False,1,1
TX000582,AC00205,-0.7297445766362041,Las Vegas,D000560,152.140.239.181,M004,1.2550714637122016,-1.5674564567156437,-0.2067936485059295,0.14224959653818087,2,16,4,-565,False,True,False,False,False,False,2,1
TX000583,AC00475,-0.006693584574529667,Jacksonville,D000225,170.225.23.251,M021,-1.330846154369433,-0.5381473021488006,-0.2067936485059295,-1.0390180847099602,3,17,12,-326,True,False,True,False,False,True,1,1
TX000584,AC00022,0.7425318191400765,Philadelphia,D000478,218.54.207.160,M017,-1.105983752797117,0.5769376152986128,-0.2067936485059295,-0.9028751601647678,4,16,6,-521,True,True,False,False,False,True,1,1
TX000585,AC00150,2.379597377286253,San Antonio,D000205,90.111.245.138,M007,-0.09410294572169475,0.7056012596194681,-0.2067936485059295,0.2824641426920546,0,18,2,-616,True,False,False,False,False,False,0,1
TX000586,AC00362,-0.6954848755198016,Washington,D000270,47.82.77.181,M085,-0.31896534729401077,-1.2243534051933627,-0.2067936485059295,0.2711646235299269,4,17,12,-339,True,False,True,False,False,False,1,1
TX000587,AC00170,-0.7439966123006275,Columbus,D000483,157.47.114.20,M014,0.8053466605675694,0.5340497338583277,-0.2067936485059295,0.22393073607707484,2,16,1,-670,True,True,False,False,True,False,1,1
TX000588,AC00429,-0.8336885098233693,Virginia Beach,D000353,51.250.122.123,M042,1.3112870641052805,-1.1814655237530776,-0.2067936485059295,2.479132204503696,0,16,7,-462,True,False,True,False,False,False,1,1
TX000589,AC00418,-0.40670985480964505,Dallas,D000101,38.210.156.148,M026,1.7610118672499127,-0.38089173686775507,4.772110297630446,-0.10410145874123908,0,17,6,-504,False,True,False,False,True,False,0,1
TX000590,AC00144,0.7580172040446903,Kansas City,D000100,73.54.203.165,M038,-1.274630553976354,-0.5381473021488006,-0.2067936485059295,-0.8482467155838067,0,18,10,-378,True,False,True,False,False,True,1,1
TX000591,AC00449,-0.9830608066908841,Louisville,D000484,38.166.40.246,M081,0.5242686586021743,0.5912335757787078,-0.2067936485059295,2.0836080099339203,0,16,4,-560,True,False,True,False,False,False,1,1
TX000592,AC00057,-0.3390812048058665,Tucson,D000378,97.4.209.133,M079,-0.9935525520109589,-0.5095553811886104,-0.2067936485059295,-1.0046323684668705,0,16,5,-539,False,True,False,False,False,True,2,1
TX000593,AC00426,-0.6528658073309969,Miami,D000628,221.23.158.87,M038,-0.9935525520109589,-0.666810946469656,-0.2067936485059295,-0.9502757071922825,0,18,3,-609,True,True,False,False,False,True,1,1
TX000594,AC00039,-0.5413847398982232,Fort Worth,D000222,13.30.106.126,M030,-1.443277355155591,2.049421544748402,3.1124756489183207,-1.2416197196437058,4,17,11,-353,True,False,False,False,False,True,0,3
TX000595,AC00051,0.05096549240437586,Milwaukee,D000658,207.157.126.125,M033,0.2431906566367793,0.40538608953747224,4.772110297630446,1.1037907305576247,1,17,5,-552,True,False,False,True,False,False,0,1
TX000596,AC00471,0.16621512695995377,Dallas,D000362,130.92.201.49,M007,-0.20653414650785276,1.33462352074365,-0.2067936485059295,1.1377303119393096,2,17,1,-670,True,True,False,True,False,False,1,1
TX000597,AC00039,-0.5465579547668,Charlotte,D000188,113.21.93.28,M099,-0.03788734532861574,0.5626416548185177,-0.2067936485059295,-1.0368361262786074,1,17,7,-468,True,True,False,True,False,False,1,1
TX000598,AC00274,-0.4781755913384606,New York,D000032,60.153.124.80,M026,0.2431906566367793,0.005099196094811046,-0.2067936485059295,1.0922450680236873,2,17,9,-411,True,False,False,True,False,False,1,1
TX000599,AC00095,1.8240420639826698,Chicago,D000559,5.252.94.135,M071,1.1988558633191224,-0.33800385542746997,-0.2067936485059295,-0.22079136493311538,4,16,7,-472,False,False,True,False,True,False,0,1
TX000600,AC00211,0.47246259523947554,Oklahoma City,D000461,10.191.172.154,M008,0.5804842589952534,-0.1092684877459493,-0.2067936485059295,0.4786275900569089,0,18,5,-539,True,False,False,False,True,False,1,1
TX000601,AC00184,-0.6410119507447216,Raleigh,D000449,187.52.200.18,M068,0.6929154597814113,-1.0242099584720321,-0.2067936485059295,1.3767688578812236,1,17,10,-370,True,False,True,False,False,False,1,1
TX000602,AC00436,0.10896716639444509,Denver,D000692,104.155.121.252,M017,-0.6000433492594058,-0.7382907488701311,-0.2067936485059295,1.1470709401007873,0,16,12,-315,True,False,True,False,False,False,1,1
TX000603,AC00107,1.1573140205563612,Denver,D000002,215.97.143.157,M018,0.1307594558506213,-0.19504425062651956,-0.2067936485059295,-0.9938533399763815,1,16,9,-412,True,False,False,False,False,False,1,1
TX000604,AC00203,1.6183468184797896,San Diego,D000393,24.129.74.189,M058,-1.274630553976354,-1.3816089704744081,-0.2067936485059295,-0.9921046964391517,3,18,2,-627,True,True,False,False,False,True,1,1
TX000605,AC00398,-0.4197628009349944,Colorado Springs,D000379,147.125.143.41,M091,-1.0497681524040379,0.7056012596194681,-0.2067936485059295,-1.0445845145036927,0,17,9,-427,True,True,False,False,False,True,1,1
TX000606,AC00312,-0.9945035468637625,Las Vegas,D000060,160.160.113.117,M028,1.8734430680360705,2.321044793870208,-0.2067936485059295,0.16495888658105942,0,16,6,-497,True,True,False,False,True,False,1,1
TX000607,AC00225,-0.4194887233260632,Detroit,D000367,16.51.235.240,M090,-0.9935525520109589,-1.2529453261535526,-0.2067936485059295,-0.8721815944988198,3,17,11,-361,True,False,False,False,False,True,1,1
TX000608,AC00150,-0.908066320947079,Oklahoma City,D000008,4.101.189.38,M022,-1.105983752797117,0.9057447063407987,4.772110297630446,-0.9151977127159786,1,16,7,-489,True,False,True,False,False,True,0,3
TX000609,AC00413,-0.6021957093798377,Dallas,D000542,40.198.240.246,M032,0.8615622609606484,-0.009196764385283997,-0.2067936485059295,2.0972253791805873,4,18,9,-423,True,False,True,False,False,False,1,1
TX000610,AC00479,-0.827281945714602,El Paso,D000431,11.167.243.171,M049,-0.8249057508317219,-0.2522280925468997,-0.2067936485059295,0.9551816698276658,2,18,9,-418,True,False,False,False,False,False,1,1
TX000611,AC00078,0.43546211803376084,Miami,D000066,56.116.189.0,M032,0.6366998593883324,0.8342649039403235,-0.2067936485059295,0.28859977903309664,0,17,1,-644,False,False,True,False,True,False,2,1
TX000612,AC00242,-0.8990902792545815,Chicago,D000075,195.237.152.198,M029,-0.7124745500455638,0.14805880089576146,-0.2067936485059295,0.857624282807062,2,17,10,-376,True,True,False,True,False,False,1,1
TX000613,AC00149,-0.8971374762909465,Miami,D000693,205.69.66.135,M028,1.1426402629260435,-0.46666749974832533,-0.2067936485059295,1.0150509170334032,0,16,6,-511,True,True,False,False,False,False,1,1
TX000614,AC00084,-1.0077620511958103,Fort Worth,D000389,45.64.74.86,M004,1.8734430680360705,-0.16645232966632947,-0.2067936485059295,0.6274161303288122,3,17,1,-655,True,False,False,False,True,False,1,1
TX000615,AC00466,3.578960993969271,Fort Worth,D000643,28.149.72.129,M032,-1.330846154369433,1.649134651305741,-0.2067936485059295,-1.1333550959493905,4,18,4,-556,False,True,False,False,False,True,0,1
TX000616,AC00359,-0.543234763758509,Los Angeles,D000359,147.125.143.41,M076,0.2994062570298583,-0.5524432626288956,-0.2067936485059295,-0.7275928755084154,2,18,8,-432,False,False,True,True,False,False,2,1
TX000617,AC00023,-0.14619908752052058,San Antonio,D000088,198.24.183.157,M064,-0.9373369516178799,0.7056012596194681,-0.2067936485059295,-0.5956625922120037,0,16,9,-413,False,False,False,True,False,False,2,1
TX000618,AC00366,-0.6251839688289437,Albuquerque,D000632,190.164.160.79,M011,-0.9373369516178799,0.2767224452166169,-0.2067936485059295,1.2037095555515254,4,17,5,-549,True,False,True,True,False,False,1,1
TX000619,AC00170,-0.4333296425770897,San Francisco,D000172,55.154.161.250,M084,0.6929154597814113,0.7341931805796582,-0.2067936485059295,0.3101886039355509,0,16,5,-539,True,False,False,False,True,False,1,1
TX000620,AC00130,-0.44213438576400527,Oklahoma City,D000467,119.105.89.125,M064,1.4237182648914386,0.319610326656902,1.4528410002061958,2.1259856937804487,3,16,2,-641,True,False,False,False,False,False,0,1
TX000621,AC00183,0.42196379579389826,Miami,D000329,76.0.164.168,M054,0.35562185742293734,-0.6239230650293708,-0.2067936485059295,0.3762011794626993,3,16,2,-620,True,True,False,False,True,False,1,1
TX000622,AC00219,0.3798243634207232,Raleigh,D000669,201.95.180.152,M058,1.0864246625329645,-1.3101291680739329,-0.2067936485059295,-0.5060074330238659,2,16,3,-614,True,True,False,False,True,False,1,1
TX000623,AC00354,2.962868788793005,Detroit,D000153,62.152.134.92,M009,-0.8249057508317219,-1.0670978399123172,-0.2067936485059295,1.3442907527696573,2,16,8,-439,False,False,True,False,False,False,0,1
TX000624,AC00290,0.1527168047200912,New York,D000532,91.204.200.167,M033,-1.330846154369433,1.8206861770668814,-0.2067936485059295,-1.1928910240058024,3,16,12,-326,False,True,False,False,False,True,2,1
TX000625,AC00425,0.9699477151507562,Philadelphia,D000203,115.30.82.168,M046,0.4680530582090954,-0.35229981590756504,-0.2067936485059295,0.14248035594925212,2,16,9,-411,True,False,False,True,False,False,1,1
TX000626,AC00370,1.7950240971370768,Atlanta,D000142,19.111.192.175,M044,1.9296586684291497,-1.1957614842331725,-0.2067936485059295,-0.2753685296449495,1,18,8,-440,False,True,False,False,True,False,0,1
TX000627,AC00454,-0.15116674418239892,Atlanta,D000388,81.248.235.147,M077,-1.387061754762512,1.692022532746026,-0.2067936485059295,-1.2547653140944044,2,17,6,-509,True,True,False,False,False,True,1,1
TX000628,AC00403,-0.9414010101333387,New York,D000065,81.102.230.41,M083,0.9739934617468065,-0.6382190255094659,-0.2067936485059295,-0.3793538482606191,0,17,5,-525,True,False,True,False,True,False,1,1
TX000629,AC00358,-0.10628653571991167,Boston,D000058,140.94.123.72,M026,-0.31896534729401077,-0.33800385542746997,-0.2067936485059295,0.5297664395437797,0,17,7,-490,False,False,True,True,False,False,2,1
TX000630,AC00296,0.2638552751417009,Mesa,D000056,34.125.226.63,M079,1.7047962668568335,-1.1814655237530776,-0.2067936485059295,-0.9549831991781382,1,18,8,-433,False,False,True,False,True,False,2,1
TX000631,AC00393,0.14305556900526573,Boston,D000099,197.23.128.119,M084,1.8734430680360705,-0.7096988279099411,-0.2067936485059295,-0.02861492739288304,4,16,2,-640,False,False,False,False,True,False,2,1
TX000632,AC00223,1.7567217512889395,Columbus,D000393,139.23.212.102,M081,-1.387061754762512,-0.7525867093502262,-0.2067936485059295,1.0576003884415066,1,16,1,-657,True,False,False,False,False,True,1,1
TX000633,AC00487,-0.9858701021824291,Memphis,D000054,210.98.198.143,M004,-1.162199353190196,-0.4809634602284204,-0.2067936485059295,-1.1404342818823685,0,17,7,-469,True,False,False,False,False,True,1,1
TX000634,AC00215,-0.5550886203447842,Boston,D000225,147.119.62.178,M073,0.35562185742293734,-0.052084645825569126,-0.2067936485059295,1.5992491340820387,2,17,6,-509,False,True,False,False,False,False,2,1
TX000635,AC00275,0.14545374808341385,Detroit,D000196,163.58.140.206,M038,-0.09410294572169475,-1.1814655237530776,-0.2067936485059295,0.543527392424002,4,17,10,-374,True,False,False,True,False,False,1,1
TX000636,AC00482,-0.04845616023542429,Colorado Springs,D000399,128.16.32.183,M039,-0.9935525520109589,0.10517091945547634,-0.2067936485059295,-0.7858109109282644,1,17,10,-384,True,True,False,True,False,False,1,1
TX000637,AC00357,-0.673558666805304,New York,D000466,109.105.179.186,M078,1.3112870641052805,-0.08067656678575921,-0.2067936485059295,0.9617454930759181,0,16,5,-525,True,False,False,False,False,False,1,1
TX000638,AC00026,-0.708195224633987,Albuquerque,D000449,196.244.194.198,M071,-1.49949295554867,0.8056729829801335,-0.2067936485059295,-0.3091747833669045,0,16,2,-623,True,True,False,False,False,True,1,1
TX000639,AC00416,1.224976930261256,Seattle,D000626,11.167.243.171,M083,-1.0497681524040379,2.0637175052284973,-0.2067936485059295,0.12131202597363885,0,16,1,-672,True,False,False,True,False,False,0,1
TX000640,AC00058,0.07864733090642902,Milwaukee,D000549,199.6.127.153,M041,0.2994062570298583,-0.02349272486537904,-0.2067936485059295,-1.1988087209030547,0,17,5,-553,True,False,True,True,False,False,1,1
TX000641,AC00170,-0.877335369045666,Phoenix,D000688,16.51.235.240,M084,-0.9373369516178799,-1.0242099584720321,-0.2067936485059295,-1.1550028927013407,2,16,10,-397,True,False,True,False,False,True,1,1
TX000642,AC00262,-0.7744877462942258,Jacksonville,D000420,11.188.75.155,M030,1.3112870641052805,-1.1528736027928874,-0.2067936485059295,-0.6975531281738365,0,16,10,-371,False,True,False,False,True,False,2,1
TX000643,AC00032,0.5808260298706566,Kansas City,D000025,162.151.179.167,M096,0.5242686586021743,-1.0670978399123172,-0.2067936485059295,-0.3075415195352104,3,17,9,-403,False,True,False,False,True,False,2,1
TX000644,AC00131,-0.2130740240997382,Detroit,D000141,73.108.76.238,M038,-0.9373369516178799,-0.7096988279099411,-0.2067936485059295,-1.1014769653066097,1,17,9,-405,True,True,False,False,False,True,1,1
TX000645,AC00176,-0.4737218301933283,Seattle,D000446,37.227.215.145,M033,-1.49949295554867,-0.2808200135070898,-0.2067936485059295,-1.2332457170152715,0,18,1,-658,True,True,False,False,False,True,1,1
TX000646,AC00139,-0.845405327605179,Philadelphia,D000421,190.164.160.79,M076,-0.8249057508317219,-1.0242099584720321,-0.2067936485059295,1.1381867027745398,0,16,12,-322,False,False,True,False,False,False,2,1
TX000647,AC00056,-0.824643948728639,Houston,D000120,31.127.129.152,M062,0.8053466605675694,-0.9098422746312717,-0.2067936485059295,-0.533216531582636,4,18,2,-640,False,True,False,True,False,False,2,1
TX000648,AC00276,-0.950274272722487,Jacksonville,D000123,170.225.23.251,M003,-0.09410294572169475,0.2624264847365218,-0.2067936485059295,0.10282050516645352,4,18,3,-605,True,False,False,True,False,False,1,1
TX000649,AC00447,-0.8468784947531842,San Antonio,D000565,44.197.126.59,M079,-0.4876121484732478,-0.5095553811886104,-0.2067936485059295,-0.8813196671772459,0,17,3,-588,True,True,False,False,False,False,1,1
TX000650,AC00143,-0.7664367165318712,Los Angeles,D000405,134.140.85.231,M009,0.4680530582090954,0.1623547613758565,-0.2067936485059295,-0.2714635676109307,0,17,5,-546,True,True,False,False,True,False,1,1
TX000651,AC00139,-0.6097671033265626,San Diego,D000102,99.205.173.118,M017,-0.6562589496524849,-0.9527301560715568,-0.2067936485059295,1.227034204023928,1,16,3,-601,True,False,False,False,False,False,1,1
TX000652,AC00208,3.2322528186712773,Miami,D000105,156.96.135.18,M089,-1.49949295554867,0.13376284041566644,-0.2067936485059295,-1.117276292984629,1,16,11,-349,True,True,False,False,False,True,1,1
TX000653,AC00426,-0.6201477927648326,Raleigh,D000646,20.147.6.179,M038,-0.09410294572169475,1.8206861770668814,-0.2067936485059295,-0.6393479127212693,3,16,8,-431,True,True,False,True,False,False,1,1
TX000654,AC00423,5.555266112570064,Portland,D000191,207.157.126.125,M033,-0.8249057508317219,0.5912335757787078,-0.2067936485059295,1.5322263451330893,1,17,6,-496,True,False,False,False,False,False,0,1
TX000655,AC00381,0.32329585657865906,Nashville,D000452,121.67.144.20,M032,1.0864246625329645,-0.5810351835890857,-0.2067936485059295,-0.7538507324948805,0,16,6,-504,True,False,False,False,True,False,1,1
TX000656,AC00458,-0.4842052987349475,Virginia Beach,D000134,51.196.87.214,M059,0.07454385545754227,0.5769376152986128,-0.2067936485059295,0.7024821667503273,0,17,1,-672,False,True,False,True,False,False,2,1
TX000657,AC00014,0.44334184929053344,Oklahoma City,D000629,183.39.94.209,M065,0.2431906566367793,0.6198254967388979,-0.2067936485059295,0.8049265252987312,0,17,7,-462,False,True,False,True,False,False,2,1
TX000658,AC00071,0.5004870307526929,Tucson,D000400,16.94.155.46,M012,-1.49949295554867,0.24813052425642676,-0.2067936485059295,-1.0871724458136414,1,18,4,-559,True,False,False,False,False,True,1,1
TX000659,AC00054,-0.6709206698193411,Philadelphia,D000374,78.69.172.205,M071,-0.7686901504386429,-1.338721089034123,-0.2067936485059295,0.23818141170745974,0,17,2,-623,True,True,False,False,False,False,1,1
TX000660,AC00182,-0.7880545879363211,Charlotte,D000498,165.35.58.173,M093,-0.4313965480801688,-0.18074829014642452,-0.2067936485059295,-0.6020725758528749,3,16,8,-445,True,True,False,True,False,False,1,1
TX000661,AC00257,0.09831239934724408,Denver,D000184,6.44.165.160,M025,0.6366998593883324,0.8485608644204186,-0.2067936485059295,0.7838017832118761,2,17,12,-334,True,False,True,True,False,False,1,1
TX000662,AC00006,-0.4763255674781749,Sacramento,D000027,218.238.171.184,M087,-0.6562589496524849,-0.2808200135070898,-0.2067936485059295,0.07356277583606093,1,17,2,-615,True,False,False,False,False,False,1,1
TX000663,AC00424,-0.8276245427257659,Memphis,D000455,81.248.235.147,M003,-0.9935525520109589,0.319610326656902,-0.2067936485059295,-0.401593927500986,0,17,6,-504,True,False,True,False,False,True,1,1
TX000664,AC00131,-0.03190872459620194,Portland,D000127,191.25.177.160,M087,-0.9935525520109589,-1.1957614842331725,-0.2067936485059295,-1.2700672270418922,1,17,1,-657,True,False,True,False,False,True,1,1
